"time";"level";"processed_jobs";"open_jobs";"type";"message";"data"
40.305;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!52; number:52 queue:24 sub:40.2 reqtime:10 res:2 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:40.2012 fin:40.3034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!52', 'workload_name': 'w0', 'number': '52', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 24, 'submit_time': 40.2, 'requested_time': 10, 'requested_resources': 2, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 40.2012, 'finish_time': 40.3034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40.305;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!52; number:52 queue:24 sub:40.2 reqtime:10 res:2 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:40.2012 fin:40.3034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!52', 'workload_name': 'w0', 'number': '52', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 24, 'submit_time': 40.2, 'requested_time': 10, 'requested_resources': 2, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 40.2012, 'finish_time': 40.3034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40.305;2;0;0;"job_scheduled";"Scheduled job (<Job w0!54; number:54 queue:26 sub:40.2 reqtime:2 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!54', 'workload_name': 'w0', 'number': '54', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 26, 'submit_time': 40.2, 'requested_time': 2, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
40.305;2;0;0;"schedule_wihout_delaying";"Scheduled job (<Job w0!54; number:54 queue:26 sub:40.2 reqtime:2 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:40.305 fin:None stat:SUBMITTED ret:None comment:None>) without delaying priorities ([""<Job w0!51; number:51 queue:23 sub:40.1 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>""])";"{'job': {'id': 'w0!54', 'workload_name': 'w0', 'number': '54', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 26, 'submit_time': 40.2, 'requested_time': 2, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 40.305, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'priority_jobs': [{'id': 'w0!51', 'workload_name': 'w0', 'number': '51', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 23, 'submit_time': 40.1, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}]}"
40.305;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!53; number:53 queue:25 sub:40.2 reqtime:2 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:40.2012 fin:40.305 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!53', 'workload_name': 'w0', 'number': '53', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 25, 'submit_time': 40.2, 'requested_time': 2, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 40.2012, 'finish_time': 40.305, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40.305;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!53; number:53 queue:25 sub:40.2 reqtime:2 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:40.2012 fin:40.305 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!53', 'workload_name': 'w0', 'number': '53', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 25, 'submit_time': 40.2, 'requested_time': 2, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 40.2012, 'finish_time': 40.305, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40.4072;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!54; number:54 queue:26 sub:40.2 reqtime:2 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:40.305 fin:40.4072 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!54', 'workload_name': 'w0', 'number': '54', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 26, 'submit_time': 40.2, 'requested_time': 2, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 40.305, 'finish_time': 40.4072, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40.4072;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!54; number:54 queue:26 sub:40.2 reqtime:2 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:40.305 fin:40.4072 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!54', 'workload_name': 'w0', 'number': '54', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 26, 'submit_time': 40.2, 'requested_time': 2, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 40.305, 'finish_time': 40.4072, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40.5034;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!50; number:50 queue:22 sub:40 reqtime:1000 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:40.0012 fin:40.5034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!50', 'workload_name': 'w0', 'number': '50', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 22, 'submit_time': 40, 'requested_time': 1000, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 40.0012, 'finish_time': 40.5034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40.5034;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!50; number:50 queue:22 sub:40 reqtime:1000 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:40.0012 fin:40.5034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!50', 'workload_name': 'w0', 'number': '50', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 22, 'submit_time': 40, 'requested_time': 1000, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 40.0012, 'finish_time': 40.5034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40.5034;2;0;0;"job_scheduled";"Scheduled job (<Job w0!51; number:51 queue:23 sub:40.1 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!51', 'workload_name': 'w0', 'number': '51', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 23, 'submit_time': 40.1, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
40.6056;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!51; number:51 queue:23 sub:40.1 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:40.5034 fin:40.6056 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!51', 'workload_name': 'w0', 'number': '51', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 23, 'submit_time': 40.1, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 40.5034, 'finish_time': 40.6056, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40.6056;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!51; number:51 queue:23 sub:40.1 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:40.5034 fin:40.6056 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!51', 'workload_name': 'w0', 'number': '51', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 23, 'submit_time': 40.1, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 40.5034, 'finish_time': 40.6056, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
50.0012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!60; number:60 queue:27 sub:50 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!60', 'workload_name': 'w0', 'number': '60', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 27, 'submit_time': 50, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0}, 'profile_name': '10', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
50.0012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!60; number:60 queue:27 sub:50 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!60', 'workload_name': 'w0', 'number': '60', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 27, 'submit_time': 50, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 1000000000.0, 'com': 0, 'ret': 0}, 'profile_name': '10', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
50.1012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!61; number:61 queue:28 sub:50.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!61', 'workload_name': 'w0', 'number': '61', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 28, 'submit_time': 50.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
50.1012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!61; number:61 queue:28 sub:50.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!61', 'workload_name': 'w0', 'number': '61', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 28, 'submit_time': 50.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
50.2012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!62; number:62 queue:29 sub:50.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!62', 'workload_name': 'w0', 'number': '62', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 29, 'submit_time': 50.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
50.2012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!62; number:62 queue:29 sub:50.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!62', 'workload_name': 'w0', 'number': '62', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 29, 'submit_time': 50.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
50.3012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!63; number:63 queue:30 sub:50.3 reqtime:10 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!63', 'workload_name': 'w0', 'number': '63', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 30, 'submit_time': 50.3, 'requested_time': 10, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
50.3034;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!62; number:62 queue:29 sub:50.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:50.2012 fin:50.3034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!62', 'workload_name': 'w0', 'number': '62', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 29, 'submit_time': 50.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 50.2012, 'finish_time': 50.3034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
50.3034;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!62; number:62 queue:29 sub:50.2 reqtime:10 res:6 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:50.2012 fin:50.3034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!62', 'workload_name': 'w0', 'number': '62', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 29, 'submit_time': 50.2, 'requested_time': 10, 'requested_resources': 6, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 50.2012, 'finish_time': 50.3034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
50.3034;2;0;0;"job_scheduled";"Scheduled job (<Job w0!63; number:63 queue:30 sub:50.3 reqtime:10 res:5 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!63', 'workload_name': 'w0', 'number': '63', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 30, 'submit_time': 50.3, 'requested_time': 10, 'requested_resources': 5, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
50.4012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!64; number:64 queue:31 sub:50.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!64', 'workload_name': 'w0', 'number': '64', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 31, 'submit_time': 50.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
50.4012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!64; number:64 queue:31 sub:50.4 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!64', 'workload_name': 'w0', 'number': '64', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 31, 'submit_time': 50.4, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
